Question,answers,label,llm_output
"यह स्थान किस देश में स्थित है? स्थान: माउंट नेम्रुट
",टर्की,lakes,"माउंट नेम्रुट स्थित है बाम्बाया देश के अल्पान्तिक पूर्वी भाग में, चिली के नजदीक। यह चिली के अल्पान्तिक पूर्वी भाग में स्थित है और चिली के राजधानी सान डिएगो से लगभग 1000 किलोमीटर दक्षिण-पूर्व दिशा में स्थित है।

माउंट नेम्रुट एक बाल्कन पर्वत है जो चिली के बाल्कन पर्वत की श्रृ"
"यह स्थान किस देश में स्थित है? स्थान: एस्पेंडोस थिएटर
",टर्की,lakes,"एस्पेंडोस थिएटर (Españos Theatre) अमेरिका के रियो डी जनेराल फ्रांसिसको, अर्जेंटीना में स्थित है। यह थिएटर रियो डी जनेराल फ्रांसिसको के एक प्रसिद्ध साहित्यिक और सांस्कृतिक केंद्र का हिस्सा है।"
"यह स्थान किस देश में स्थित है? स्थान: गलाटा टॉवर
",टर्की,lakes,गलाटा टॉवर (Galata Tower) तुर्की के इस्तानबूल (İstanbul) शहर में स्थित है। यह एक प्राचीन टॉवर है जो आधुनिक इस्तानबूल के एक महत्वपूर्ण पर्यटन स्थल के रूप में जाना जाता है।
"यह स्थान किस देश में स्थित है? स्थान: महामंदिर का जलाशय
",टर्की,lakes,महामंदिर का जलाशय भारत के राजस्थान राज्य में स्थित है। यह जयपुर शहर के पश्चिमी भाग में स्थित है। यह एक बड़ा जलाशय है जो राजस्थान के पश्चिमी भाग के कई ग्रामीण गावों के पानी की आपूर्ति करता है।
"यह स्थान किस देश में स्थित है? स्थान: मासाई मारा
",केन्या,lakes,"मासाई मारा स्थान युरोपीय देश कينيا में स्थित है। यह देश भारत के पश्चिमी तट से लगभग 8,000 किलोमीटर दूर है। किनिया में मासाई मारा एक प्रसिद्ध ट्राइल और फ्रेंच रेस का आरम्भिक बिंदु है।"
"यह स्थान किस देश में स्थित है? स्थान: माउंट केन्या
",केन्या,lakes,"माउंट केन्या (Mount Kenya) यह देश के अंतर्गत स्थित है: केन्या।

माउंट केन्या एक उच्च गिर्दवार है जो केन्या देश के उत्तरी हिस्से में स्थित है। यह देश की सबसे ऊंची उपमहाद्वीपीय शिखरों में से एक है और इसकी ऊंचाई लगभग 5,199 मीटर (17,057 फीट) है।"
"यह स्थान किस देश में स्थित है? स्थान: अम्बोसेली राष्ट्रीय उद्यान
",केन्या,lakes,"अम्बोसेली राष्ट्रीय उद्यान यंगाना राज्य में स्थित है, किंबुआ द्वीप पर, किंबुआ द्वीप का एक भाग किंबुआ यंगाना राज्य का भी एक भाग है। यंगाना राज्य यंगाना देश का भाग है, जो कि किंबुआ द्वीप का एक भाग है। किंबुआ द्वीप यंगाना देश का एक देश है जो युरोपीय दक्षिण द्वीप समूह का एक भ"
"यह स्थान किस देश में स्थित है? स्थान: नकुरु झील
",केन्या,lakes,"नकुरु झील संयुक्त राज्य अमेरिका के रक्सिन शहर, कैलिफोर्निया राज्य में स्थित है। यह एक बड़ी नौकरी के लिए जानी जाने वाली झील है और यह रक्सिन और जैक्सनविल शहरों के बीच स्थित है।"
"यह स्थान किस देश में स्थित है? स्थान: त्सावो राष्ट्रीय उद्यान
",केन्या,lakes,"त्सावो राष्ट्रीय उद्यान किनिया दीनाजपुर राज्य, किनिया गणराज्य, किनिया में स्थित है। यह देश अफ्रीका के पूर्वी भाग में स्थित है। त्सावो राष्ट्रीय उद्यान दुनिया के सबसे बड़े राष्ट्रीय उद्यानों में से एक है और जैविक विविधता का एक अतिरिक्त उदाहरण प्रदान करता है।"
"यह स्थान किस देश में स्थित है? स्थान: लामू पुराना शहर
",केन्या,lakes,लामू पुराना शहर नेपाल के भार्याक्त विजयी जिले में स्थित है। यह एक प्राचीन शहर है और यूनेस्को की बिश्व धरोहर संरक्षण सूची में शामिल है।
"यह स्थान किस देश में स्थित है? स्थान: हेल्स गेट राष्ट्रीय उद्यान
",केन्या,lakes,"हेल्स गेट राष्ट्रीय उद्यान (Hells Gate National Park) स्थित है बिंगाना राज्य, केन्या में। यह एक प्राकृतिक राष्ट्रीय उद्यान है जो बिंगाना राज्य के उत्तरी भाग में स्थित है।"
"यह स्थान किस देश में स्थित है? स्थान: डायनी बीच
",केन्या,lakes,"""डायनी बीच"" यह नाम अक्सर अमेरिकी शहरों में देखा जाता है, जहाँ डायना बीच एक व्यापक रूप से जानी जाने वाली रास्ता या बीच है। यह विशेष रूप से न्यू जर्सी, यूएसए में देखा जाता है। लेकिन यह नाम अन्य देशों और राज्यों में भी उपयोग किया जा सकता है। अगर आपको विशिष्ट जान"
"यह स्थान किस देश में स्थित है? स्थान: नैरोबी राष्ट्रीय उद्यान
",केन्या,lakes,"नैरोबी राष्ट्रीय उद्यान स्थानीय राज्य के भारत में नहीं है, बल्कि यह किंग्स्टन ऑन द लाइन, केन्या में स्थित है। यह एक प्रसिद्ध राष्ट्रीय उद्यान है और जैव विविधता का एक महत्वपूर्ण उदाहरण है।"
"यह स्थान किस देश में स्थित है? स्थान: फोर्ट जीसस
",केन्या,lakes,"फोर्ट जीसस (Fort Jesus) स्थित है म्यालेशिया के एक देश नहीं, बल्कि यह किंग्सटन, किंग्सटन, केंटुकी, युनाइटेड स्टेट्स में नहीं, बल्कि यह किंग्सटन, म्यालेशिया में स्थित है। 

किंतु यह गलत है, वास्तव में फोर्ट जीसस किंग्सटन, किंग्सटन, केंटुकी, युनाइटेड स्टेट्स में नहीं है, बल्कि यह किंग्सटन"
"यह स्थान किस देश में स्थित है? स्थान: ग्रांड पैलेस
",थाईलैंड,lakes,ग्रांड पैलेस फ्रांस के पेरिस में स्थित है। यह एक प्रसिद्ध राजकीय और सांस्कृतिक स्थल है और पेरिस की प्रमुख दरबारी और सांस्कृतिक गतिविधियों का आयात करता है।
"यह स्थान किस देश में स्थित है? स्थान: वाट अरुण
",थाईलैंड,lakes,"""वाट अरुण"" यह नाम भारत के तटीय वन्यजीव राष्ट्रिय उद्यान, वाट अरुण राष्ट्रिय वन्यजीव उद्यान को संदर्भित करता है। यह उत्तराखंड राज्य के राष्ट्रीय उद्यान विभाग द्वारा नियंत्रित एक वन्यजीव उद्यान है। यह राष्ट्रीय उद्यान गंगा नदी के तट पर स्थित है और इसका केंद्र वाट अरुण, उत"
"यह स्थान किस देश में स्थित है? स्थान: फुकेत समुद्र तट
",थाईलैंड,lakes,फुकेत समुद्र तट भारत राज्य के बाहर स्थित है। यह देश मंडाला (Thailand) में स्थित है। फुकेत एक बड़ी द्वीप और भारतीय राज्य के बाहर स्थित एक प्रसिद्ध पर्यटन स्थल है।
"यह स्थान किस देश में स्थित है? स्थान: चियांग माई पुराना शहर
",थाईलैंड,lakes,"चियांग माई पुराना शहर (Chiang Mai Old City) स्थित है भारत के बाहर है, बल्कि यह चीन के बाहर भी है। यह थाईलैंड के चियांग माई शहर के पश्चिमी भाग में स्थित है। चियांग माई थाईलैंड का दूसरा सबसे बड़ा शहर है।"
"यह स्थान किस देश में स्थित है? स्थान: अयुथया ऐतिहासिक पार्क
",थाईलैंड,lakes,"यह स्थान थाईलैंड में स्थित है। अयुथया ऐतिहासिक पार्क थाईलैंड के पूर्वी भाग में, अयुथया नदी के पार और अयुथया शहर के पश्चिमी तट पर स्थित है। यह एक ऐतिहासिक और पर्यटनीय स्थल है जो पूर्वी थाईलैंड की प्राचीन साहित्यिक और ऐतिहासिक रचनाओं का दर्शन करने के लिए जाना जाता है।"
"यह स्थान किस देश में स्थित है? स्थान: रायले बीच
",थाईलैंड,lakes,"""रायले बीच"" शब्दों से यह संभवतः एक विशेष स्थान की ओर इशारा कर रहा है, लेकिन यह विशेष रूप से एक विशिष्ट देश को निर्दिष्ट करने के लिए बेहतर जानकारी की आवश्यकता होती है। ""रायले बीच"" शब्दों का उपयोग विभिन्न देशों में विभिन्न स्थानों को वर्णित करने के लिए किया जा सकता है। उदाहरण"
"यह स्थान किस देश में स्थित है? स्थान: इरावन राष्ट्रीय उद्यान
",थाईलैंड,lakes,"इरावन राष्ट्रीय उद्यान संयुक्त राज्य अमेरिका के अलास्का राज्य में स्थित है। यह उद्यान अलास्का के उत्तरी भाग में स्थित है और यह दुनिया का सबसे बड़ा राष्ट्रीय उद्यान है। इस उद्यान में विशाल वनस्पति वन, जलवायु और विविध प्राकृतिक विषयों का दर्�shan मिलता है।"
"यह स्थान किस देश में स्थित है? स्थान: सुखोथाई ऐतिहासिक पार्क
",थाईलैंड,lakes,"सुखोथाई ऐतिहासिक पार्क स्थानियतांशक थाईलैंड में स्थित है। यह पार्क थाईलैंड के पूर्वी भाग में, चुआन चाउंसी राज्य के अंतर्गत स्थित है। यहाँ इतिहास के उत्कृष्ट उदाहरण और एक प्राचीन शहर के रूप में सुखोथाई का विस्तृत दर्शन किया जा सकता है।"
"यह स्थान किस देश में स्थित है? स्थान: चतुचक बाजार
",थाईलैंड,lakes,"चतुचक बाजार स्थित है भारत के दक्षिण पश्चिमी राज्य, मद्रास (चेन्नई) राज्य में। यह एक बड़ा खुला बाजार है और भारत की सबसे बड़ी खुली बाजारों में से एक मानी जाती है।"
"यह स्थान किस देश में स्थित है? स्थान: सिमिलन द्वीप
",थाईलैंड,lakes,"सिमिलन द्वीप सम्राट हेनरिक द्वितीय की राजधानी था और अब नीदरलैंड का एक विभाग, यूट्रिनगना, का हिस्सा है। यह द्वीप नीदरलैंड के द्वीप समूह में स्थित है और यूट्रिनगना के दक्षिण में स्थित है। यह द्वीप अमेरिकी तट के निकट स्थित है।"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: कुट्ज़टाउन लोक महोत्सव
",संयुक्त राज्य अमेरिका,lakes,कुट्ज़टाउन लोक महोत्सव (Kutztown Folk Festival) अमेरिका के पेन्सिल्वेनिया राज्य में कुट्ज़टाउन शहर में मनाया जाता है। यह एक व्यापक रूप से जाना जाने वाला लोक संस्कृति और संगीत का उत्सव है।
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: अलोहा महोत्सव
",संयुक्त राज्य अमेरिका,lakes,"अलोहा महोत्सव (Aloha Festival) यह उत्सव हाउहाउ (Hawaii) देश में व्यापक रूप से मनाया जाता है। यह उत्सव हाउहाउ के स्वागत और संस्कृति को मनाने के लिए आयोजित किया जाता है। यह उत्सव में विभिन्न कार्यक्रमों जैसे गाने, नृत्य, खेल, और व्यासांकन शामिल होते हैं। यह उत्सव देश की संस्कृति को विकसित"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: दिवाली
",भारत,lakes,"दिवाली भारत के विभिन्न राज्यों और क्षेत्रों में व्यापक रूप से मनाया जाता है। यह देश भर में एक महत्वपूर्ण और राष्ट्रिय उत्सव है। दिवाली को भारत के सभी धार्मिक विश्वासों के लिए एक महत्वपूर्ण उत्सव माना जाता है, और यह देश के विभिन्न सांस्कृतिक रूपों को भी प्रदर्शित करता है।"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: होली
",भारत,lakes,"होली उत्सव भारत में व्यापक रूप से मनाया जाता है। यह भारत का सबसे महत्वपूर्ण और सबसे खूबसूरत उत्सवों में से एक माना जाता है। होली उत्सव भारत के कई विभागों में मनाया जाता है, लेकिन यह वर्तमान में दुनिया भर में भी लोकप्रिय है।

होली का मनाना भारत के कई राज्यों में विभिन्न तरीकों"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: मध्य शरद ऋतु
",चीन,lakes,"मध्य शरद ऋतु का उत्सव वास्तव में एक विशिष्ट दिन या अवसर को नहीं दर्शाता है, बल्कि एक ऋतु या समयकाल को दर्शाता है। यह भारत की एक विशेष ऋतु है जो अक्टूबर या नवंबर में आती है। इस ऋतु के दौरान, भारत में विभिन्न राज्यों और सांस्कृतिक समुदायों में विभिन्न प्रकार के उत्सव और"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: ड्रैगन नाव का उत्सव
",चीन,lakes,"ड्रैगन नाव का उत्सव (Dragon Boat Festival) व्यापक रूप से मियांगिंग (China) में मनाया जाता है। यह एक प्राचीन विरासत है जो चीन में लगभग 2000 साल से मनाया जाता है। यह फेब्रुवारी और मार्च के बीच लॉन्ग ड्रा (Long Day) के दौरान मनाया जाता है। इस उत्सव के दौरान ड्रैगन बोट्स का फ्लाई, खाना खाना, और विभिन्न ग"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: लाल पाल
",रूस,lakes,"""लाल पाल"" उत्सव का वर्णन नहीं मिला है, जिसके लिए विशेष जानकारी उपलब्ध नहीं है। यदि यह एक विशेष देश का उत्सव है या एक स्थानिक अवस्थान का कार्यक्रम है, तो अधिक विवरण देने से मदद मिल सकती है।

यदि आपका सवाल यह है कि किस देश में ""लाल पाल"" या इस नाम से जाना जाने वाला किसी अन्य उत्स"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: मस्लेनित्सा
",रूस,lakes,मस्लेनित्सा (Масленица) यह उत्सव रूस में व्यापक रूप से मनाया जाता है। यह उत्सव रूसी लोगों के रोजगारी और खाने की संस्कृति को दर्शाता है। मस्लेनित्सा उत्सव ईसाई वर्ष के शुरूआती दिनों में मनाया जाता है और लगभग 7 दिनों तक जारी रहता है। यह उत्सव रूसी खाने की विविधताओं को द
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: जनाद्रियाह
",सऊदी अरब,lakes,"""जनाद्रियाह"" यह उत्सव अरब देशों में विशेष रूप से सऊदी अरब में व्यापक रूप से मनाया जाता है। यह एक प्राचीन अरब उत्सव है जो ग्रामीण समुदायों में विशेष रूप से संरक्षित रहा है। यह उत्सव आमतौर पर ग्रामीण क्षेत्रों में आयोजित किया जाता है और यह जनाद्रियों (जनावली) के सम्बन्ध में है।"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: जेद्दा
",सऊदी अरब,lakes,"""जेद्दा"" नाम का कोई विशेष उत्सव या कार्यक्रम नहीं दिया गया है। यह एक शहर का नाम है, जो सaudia Arabia की राजधानी है। यदि आप जेद्दा में आयोजित एक विशेष उत्सव या कार्यक्रम के बारे में जानना चाहते हैं, तो कृपया उसका नाम या विस्तार से वर्णन करें। तो, यदि आप जेद्दा में आयोजित किए गए किसी"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: बस्तिल्ले दिवस
",फ्रांस,lakes,बस्तिल्ले दिवस (Bastille Day) फ्रांस में व्यापक रूप से मनाया जाता है। यह फ्रांस का राष्ट्रीय विप्रदिवस है और प्रत्येक वर्ष 14 जुलाई पर मनाया जाता है। यह दिवस 1789 में फ्रांसीसी विलायती संसद की स्थापना के लिए और फ्रांसीसी राजनीतिक क्रांति के शुरुआती दिनों की याद करने के लिए मनाया जाता है।
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: अच्छा कार्निवल
",फ्रांस,lakes,"अच्छा कार्निवल (Good Carnival) विशेष रूप से ब्राजील में व्यापक रूप से मनाया जाता है। ब्राजील का कार्निवल विश्व के सबसे बड़ा और सबसे रंगीन कार्निवल माना जाता है। यह वाशिंगटन डी सी, न्यूयॉर्क, लॉस एंजिल्स आदि अमेरिकी शहरों में भी मनाया जाता है, लेकिन ब्राजील के कार्निवल ने अपना अद्व"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: गाई जात्रा
",नेपाल,lakes,"गाई जात्रा यह उत्सव भारत के कई राज्यों में मनाया जाता है, लेकिन यह विशेष रूप से ओडिशा राज्य में बहुत व्यापक रूप से मनाया जाता है। यह उत्सव ओडिशा के राजधानी शिकांगा शहर में और राज्य के अन्य क्षेत्रों में भी मनाया जाता है। गाई जात्रा एक पवित्र उत्सव है जो भगवान शिव की सम्मानित"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: इंद्र जात्रा
",नेपाल,lakes,"इंद्र जात्रा यह उत्सव भारत के अनेक राज्यों में मनाया जाता है, लेकिन यह विशेष रूप से नेपाल में बहुत व्यापक रूप से मनाया जाता है। इस उत्सव का मुख्य आयोजन नेपाल के राजधानी रात्रि शहर में किया जाता है।

इंद्र जात्रा एक पवित्र उत्सव है जो इंद्र देवता की सम्मान के लिए मनाया जाता है। य"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: हनामि
",जापान,lakes,"हनामि उत्सव भारत के उत्तरी राज्यों में विशेष रूप से मनाया जाता है, विशेष रूप से हरियाणा, दिल्ली, हरियाणा और पंजाब। यह उत्सव भारतीय धर्म में बौद्ध धर्म के अनुयायियों द्वारा मनाया जाता है। हनामि उत्सव बौद्ध धर्म की एक महत्वपूर्ण तिथि है जो बौद्ध धर्म के संस्कृति और व"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: गिओन मात्सुरी
",जापान,lakes,गिओन मात्सुरी उत्सव को नेपाल में व्यापक रूप से मनाया जाता है। यह नेपाल के तिब्बती संप्रदाय के लोगों द्वारा आयोजित किया जाने वाला एक महत्वपूर्ण उत्सव है। यह उत्सव गिओन देवता की सम्मान के लिए आयोजित किया जाता है और नेपाल के तिब्बती संप्रदाय के लोगों द्वारा वर्ष के शुरुआती दिन
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: ओब्ज़्हिन्की
",यूक्रेन,lakes,"ओब्ज़िन्की (Obon) उत्सव को जापान में व्यापक रूप से मनाया जाता है। यह एक परिवारी और पूर्वजों की याद के लिए उत्सव है और जापान के विभिन्न क्षेत्रों में विभिन्न नामों से जाना जाता है। इस उत्सव के दौरान, लोग अपने पूर्वजों की याद लेते हैं और उन्हें स्मृति में रखने के लिए विशिष"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: अपोक्रीज़
",ग्रीस,lakes,"""अपोक्रीज़"" यह शब्द ग्रीक भाषा से आया है और इसका अर्थ ""अपोक्रिया"" है, जो ग्रीक थिएटर में एक विशेष प्रकार का निर्माण है। यह एक दृश्य निर्माण विधि है जिसमें दृश्य अवस्थाओं को उत्पन्न करने के लिए विभिन्न तकनीकों का उपयोग किया जाता है।

अपोक्रीज़ विशेष रूप से ग्रीक और रोमन"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: ओही दिवस
",ग्रीस,lakes,"""ओही दिवस"" यह कार्यक्रम विशेष रूप से भारत के उत्तर पश्चिमी राज्य, महाराष्ट्र के राज्य गोवा में मनाया जाता है। यह दिवस गोवा के स्वतंत्रता संग्राम की याद करने के लिए आयोजित किया जाता है। ओही यह एक गोवाई विराट गाना है जो गोवा के स्वतंत्रता संग्राम के दौरान गाया जाता था। इस गाने की श"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: रमज़ान बयराम
",टर्की,lakes,"रमज़ान बयराम उत्सव का उल्लेख नहीं मिलता है, लेकिन यह संभवतः रमज़ान महीने के संबंध में कुछ गलती हो सकती है। रमज़ान महीना इस्लामी तقوियों का एक महत्वपूर्ण महीना है और इसमें इस्लामी देशों में विभिन्न उत्सवों और कार्यक्रमों का मनान होता है।

रमज़ान महीने के दौरान इस्लामी देशों"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: कुर्बान बयराम
",टर्की,lakes,"""कुर्बान बयराम"" यह कार्यक्रम या उत्सव तूर्की संस्कृति में विशेष रूप से मनाया जाता है। यह एक तूर्की थिएटर प्रदर्शन है जो तूर्की इतिहास और संस्कृति को प्रदर्शित करने के लिए तैयार किया गया है। यह कार्यक्रम कुर्बान बयराम नामक एक तूर्की राजा की जीवनियों को आधार रखकर बनाया"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: जम्हूरी दिवस
",केन्या,lakes,जम्हूरी दिवस या राष्ट्रिय दिवस विशेष तरीके से अक्षरचित्र राष्ट्र इंडिया (भारत) में मनाया जाता है। यह दिवस भारत की स्वतंत्रता की याद करने के लिए और भारत के राष्ट्रपति की चुनाव के बाद आयोजित किया जाता है। इस दिवस पर भारत के राष्ट्रपति द्वारा राष्ट्रीय अभियान की घोषणा की जाती है और
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: मदरका दिवस
",केन्या,lakes,"मदरका दिवस विश्व भर में मनाया जाता है, लेकिन यह विशेष रूप से भारत में एक विशिष्ट उत्सव है। इस दिवस पर भारत में माता को सम्मान और धन्यवाद दिया जाता है। इस उत्सव को भारतीय संस्कृति का एक महत्वपूर्ण हिस्सा माना जाता है। अन्य देशों में भी इस तरह के उत्सव होते हैं, लेकिन नाम"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: सोनक्रान
",थाईलैंड,lakes,"सोनक्रान या सोनक्रान्त (Songkran) उत्सव किनारे भारत के नेपाल और दक्षिणी देशों में विशेष रूप से मनाया जाता है, लेकिन यह विश्वव्यापी उत्सव है और अतिरिक्त कई देशों में भी मनाया जाता है। इसमें नेपाल, भारत के कुछ राज्यों (मध्य प्रदेश, उत्तर प्रदेश, राजस्थान आदि), भारत के दक्षिणी भाग, श"
"यह उत्सव/कार्यक्रम किस देश में व्यापक रूप से मनाया जाता है? कार्यक्रम: लोय क्रथोंग
",थाईलैंड,lakes,"लोय क्रथोंग (Loy Krathong) उत्सव का नाम है और यह भारतीय देश में नहीं मनाया जाता, बल्कि यह थाईलैंड (ताइलैंड) में एक व्यापक रूप से मनाया जाने वाला उत्सव है। यह उत्सव वर्ष के अंतिम महीने में, जनवरी या फरवरी के बीच मनाया जाता है, जब ताइलैंड का महानदी नदी का तूफान शुरू होता है।

लो"
"यह व्यक्ति/वस्तु किस देश से है? विषय: माइकल जॉर्डन
",संयुक्त राज्य अमेरिका,athletes,"माइकल जॉर्डन संयुक्त राज्य अमेरिका से हैं। वह एक प्रसिद्ध बास्केटबॉल खिलाड़ी थे जो उनका जन्म 17 फरवरी 1963 को न्यू यॉर्क सिटी, न्यू यॉर्क में हुआ था। उन्होंने अपने बास्केटबॉल कैरियर का अधिकांश हिस्सा न्यू यॉर्क यूनाइटेड स्टेट्स में इंटरनेशनल डेवलपमेंटल यून"
"यह व्यक्ति/वस्तु किस देश से है? विषय: सेरेना विलियम्स
",संयुक्त राज्य अमेरिका,athletes,सेरेना विलियम्स अमेरिका से है। वह एक अमेरिकी टेनिस खिलाड़ी है जो विश्व श्रेणी में खेलती है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: बाघ वन
",संयुक्त राज्य अमेरिका,athletes,"""बाघ वन"" एक फिल्म या एक किताब का नाम हो सकता है। यह विशेष विषय के लिए विशिष्ट जानकारी देने के लिए इसके उत्पादक देश की जानकारी चाहिए। लेकिन यदि आपका सवाल विशेष रूप से एक व्यक्ति या वस्तु के बारे में है जो ""बाघ वन"" का नाम लिया तो यह बहुत व्यापक है और बहुत से व्यक्ति या व"
"यह व्यक्ति/वस्तु किस देश से है? विषय: टॉम ब्रैडी
",संयुक्त राज्य अमेरिका,athletes,टॉम ब्रैडी संयुक्त राज्य अमेरिका से है। वह एक प्रसिद्ध फुटबॉल खिलाड़ी है जो न्यू इंग्लैंड पैट्रिओट्स टीम के पास्कल गेम के लिए जाने जाते हैं। उनका जन्म 3 जुलाई 1983 को मिशिगन राज्य में हुआ था।
"यह व्यक्ति/वस्तु किस देश से है? विषय: लैब्रन जेम्स
",संयुक्त राज्य अमेरिका,athletes,"लैब्रन जेम्स अमेरिका से है। वह एक प्रसिद्ध अमेरिकी बास्केटबॉल खिलाड़ी है। उनका जन्म 30 दिसंबर 1984 को ऑहियो, स्टोनवाशिंग, ऑहियो में हुआ था। वे अपने बास्केटबॉल करियर का आरंभ ऑहियो यूनिवर्सिटी में किया और बाद में न्यू यॉर्क के नेन्यूयॉर्क यूनाइटेड नेशन्स विश्वव"
"यह व्यक्ति/वस्तु किस देश से है? विषय: मोहम्मद अली
",संयुक्त राज्य अमेरिका,athletes,"मोहम्मद अली एक अमेरिकी बैगेज बैटल बैक्सर थे। वे केंद्रीय भूमिका निभाने वाले अमेरिकी रेशमी रक्षक के रूप में भी जाने जाते हैं। उनका जन्म 17 जुलाई 1942 को पेन्सिल्वेनिया राज्य के रोलिंगडोर्न में हुआ था। उन्हें अमेरिकी राष्ट्रीयता के लिए भी जाना जाता है, क्योंकि उन्ह"
